accx,accy,accz,activity
-0.319722208,-2.133106043,2.620739731,2
-0.144845259,-0.806580686,-0.621115924,2
0.796424205,0.467425728,-1.082870984,2
0.352156241,0.282418169,0.329974785,2
-0.231568381,-0.073332822,1.396515835,2
-0.392643902,-0.020889358,1.863681304,2
-1.742053594,-0.681676571,0.880247431,2
-2.393720089,0.073550948,-0.727218672,2
-1.394783616,-0.388688679,1.017906491,2
-2.522300907,-1.294559588,1.039797835,2
-2.618604202,-0.617879505,0.722192437,2
-2.630255692,-1.530367136,2.371590163,2
-2.519132073,-1.706024582,0.672468084,2
-1.396251384,-2.005843664,0.620779155,2
-0.272300394,-1.468890165,-1.263704772,2
0.235005192,-1.010719793,-0.408891946,2
0.392271058,-0.562022669,-0.558317625,2
0.262576156,-0.683191929,2.959100999,2
-0.539756322,-0.660377641,2.25362801,2
-0.027736203,-1.00937516,2.236659083,2
-0.837384077,-2.264295701,-0.039361303,2
-0.087572036,-0.915146062,-3.1805455,2
0.500245606,-0.644331405,0.902488433,2
-1.667758106,-1.751799823,1.832692649,2
-0.75669924,-0.452738005,-0.50364574,2
0.015082587,0.069438683,-1.560698549,2
0.123881104,0.52566775,-1.69165957,2
0.002765428,0.584531281,0.110585044,2
-0.863953335,0.191128507,2.018668237,2
-1.833408653,0.16394751,2.277402202,2
-1.618926327,-1.168514065,3.553227462,2
-2.805454732,-1.96708849,0.08380719,2
-1.959026702,-0.937299183,-0.455077555,2
-1.601101111,-1.414934792,1.130626627,2
-1.839801112,-0.756392289,-0.104530205,2
-1.590749351,-0.744189496,0.826826938,2
-1.252504698,-0.865670103,0.915453002,2
-0.454394701,-0.7032668,1.2887842,2
0.076348397,-0.806855619,1.984929638,2
0.717168635,-1.275806658,3.540866741,2
1.139004742,-0.44373496,3.863537237,2
1.493146108,-2.091360734,5.399668786,2
1.125315251,-1.570577067,-1.691251104,2
0.283451234,-2.159449845,-2.603392882,2
-0.531927772,-2.777950349,-3.103413563,2
-0.293085338,-1.921393264,-4.21820175,2
-0.284621551,-0.778264194,-3.125088622,2
-0.198014557,0.456098554,-1.317919578,2
-1.044728404,0.496880926,2.161972977,2
-1.888158828,-0.259281202,5.284002505,2
-0.185012569,1.604757782,1.046321687,2
-0.096466018,1.454279622,0.794060445,2
-2.556000055,-1.282629757,5.663355154,2
-3.616141717,-2.462558827,-0.896664619,2
-1.654255002,-1.758938417,-2.934991382,2
-1.42154762,-1.29927793,-1.92169871,2
-2.023657086,-1.399649457,-1.224016042,2
-2.006931961,-0.974557865,-0.818881753,2
-0.560670121,0.318063648,0.319901823,2
-0.788251271,0.670621833,0.815198952,2
-0.603189201,-0.518740462,4.701819424,2
0.715789591,-0.419067313,2.932153672,2
1.029494448,-2.851857498,3.902128522,2
1.385337476,-2.069016659,-2.229987146,2
2.249999761,-0.650470345,-2.663821899,2
0.773564643,-1.211770783,-0.480506084,2
0.155022052,-1.16704453,-1.255138443,2
0.452008554,-0.165196153,-3.36690246,2
0.538373066,0.198618826,-2.496092634,2
0.046381467,0.455713766,-0.800559234,2
-0.97890375,-0.086560038,3.110950652,2
-0.650366466,0.200567561,3.153919807,2
0.848927082,1.808180859,1.807903599,2
0.117048826,0.321459202,3.982182961,2
-2.083100347,-1.488677106,2.248185483,2
-2.323877268,-1.043518108,-2.191600751,2
-1.793819469,-0.432750112,-4.289168712,2
-1.998091763,-1.258763703,-1.106948641,2
-1.341504042,-0.779954393,-0.055110307,2
-1.147894674,0.034772315,-2.242081121,2
-0.016922019,0.467286316,-0.842747651,2
0.431282063,0.58649667,-1.113842695,2
0.088311197,0.01125496,2.911454281,2
0.096265634,-0.77654872,4.017334527,2
1.466976265,0.036768154,3.552818955,2
0.631496777,-2.367055042,4.778264719,2
1.495116615,-1.11503698,-2.613062742,2
1.950126124,-0.758912383,-2.785842479,2
0.599188178,-1.1135747,-3.27677858,2
0.895218436,-0.650739507,-3.299581488,2
0.386644795,-0.276942278,-2.003028062,2
-0.060267453,0.315898132,-0.174823994,2
-0.550393762,0.851131028,1.569600377,2
-0.600663246,0.961338147,3.473633028,2
-0.098085335,1.681444406,2.517892082,2
-0.046033338,-0.80050248,4.457119892,2
-1.431119611,-0.815187946,-0.796839084,2
-0.844491908,-0.662968938,-1.538715544,2
-1.318577757,-1.464804478,-2.221227318,2
-0.898888641,-1.415454761,-3.058968568,2
-0.756354847,-1.067699351,-2.542553686,2
-0.509520566,0.161255843,-1.242408134,2
0.008695637,0.386851767,1.081828502,2
-0.264866623,-0.188151417,3.334908376,2
-0.444328518,0.437167209,2.372611664,2
0.08497798,-0.224374884,4.78117978,2
0.118277508,-1.076124152,1.745008322,2
2.019962948,-0.000772608,-1.791193075,2
1.139934689,-1.075201428,-2.440415421,2
-0.084689131,-1.493582491,-3.921178091,2
0.733398694,-0.516981578,-4.148737107,2
0.126819091,-0.248675329,-1.96656877,2
0.124906374,0.177346684,1.40513697,2
0.353876714,0.789982189,3.198007952,2
-0.320066666,1.312027165,1.665897403,2
-0.13259786,2.464970188,-0.274404363,2
-1.441231575,-1.165574869,6.116513778,2
-3.333299755,-1.551988982,0.209059552,2
-0.389464423,-0.292174002,-2.279829086,2
0.768754554,-0.295497722,-2.625917116,2
-1.174859107,-1.64332912,-3.38026346,2
-2.181294149,-1.384729919,-2.749560346,2
-1.707602842,-0.192577917,-0.465264565,2
0.161355329,1.373839221,2.824547323,2
0.852444247,0.473317138,5.372416714,2
-0.434621355,0.377184143,6.065377579,2
-0.89128841,-1.559441638,4.05386208,2
-0.377270552,-0.903401601,-4.335100878,2
0.557895152,-1.372036881,-2.146033533,2
-0.249553373,-1.812152377,-2.516783858,2
-0.74035563,-0.960764683,-4.190563963,2
0.186977716,-0.510813577,-2.450355342,2
-0.199428698,-0.498502452,-1.545252241,2
0.947531134,0.598846282,-0.417281745,2
1.228629594,0.924030594,0.917440353,2
0.848323042,0.961481365,1.585051931,2
-0.387800545,1.396669406,1.5029026,2
-0.200397514,0.975978685,4.725827965,2
-1.299105645,-0.364535678,3.657141912,2
-3.276781144,-0.416997779,-2.183914557,2
-3.237361742,0.682320317,-1.726599715,2
-1.67985007,0.242191286,0.823715586,2
-1.55187399,-0.622107448,-0.533590624,2
-1.485241353,-1.447262335,-2.235884909,2
-1.469326453,-1.342936943,-2.291956056,2
-1.334725123,0.261924071,-0.885574656,2
1.163810188,2.683883585,2.647460195,2
0.754662292,0.387577071,6.166725508,2
-0.275233923,0.114727907,2.775294249,2
-0.615759393,-2.240259029,1.934869191,2
1.232460363,-2.187535761,-2.250120218,2
2.085277401,-2.268188342,-1.103592515,2
0.687713637,-3.087119739,-1.966776185,2
0.195988703,-2.059720992,-3.503476936,2
0.585675435,-0.527042074,-3.561213632,2
0.395831224,0.415254398,-2.211983444,2
0.737783153,0.443794187,1.640223889,2
1.026317392,0.426229216,1.820943176,2
0.73486468,-0.070628348,0.125117747,2
0.355357752,0.78491174,-1.721958908,2
0.123485242,1.50769177,-0.878520321,2
-0.984975716,0.872274586,2.199928401,2
-1.482908089,-1.984680725,4.912598425,2
-2.583758798,-2.593153527,-1.395753961,2
-2.221247925,0.281104406,-3.581085613,2
-2.163364132,-0.412383874,1.800234196,2
-2.697323548,-0.712171708,1.94516123,2
-2.16063891,-0.448320201,0.948702392,2
-1.844983146,-0.880511909,0.243504367,2
-1.046035267,-0.214223065,-0.85246672,2
-0.57025073,0.556596727,-0.097438688,2
0.003806741,0.785097814,0.775146879,2
-0.242044899,0.221682562,1.351623471,2
-0.427918549,0.155724551,0.133543542,2
-0.117139097,0.153472691,0.636721481,2
-0.106972431,-0.298298706,1.448985171,2
-1.019372099,-2.513555882,3.087657483,2
-0.514487378,-3.316757772,0.443986757,2
0.435435004,-2.333655413,-0.865584061,2
0.048526112,-2.138511827,1.145268271,2
-1.420074212,-1.812864871,0.843865495,2
-1.258908602,-0.794814157,-0.531652338,2
-0.461257111,-0.27953925,-0.259865572,2
0.709273018,0.317467987,0.097198829,2
1.194762639,0.370583627,0.811653246,2
0.826139068,-0.04394429,0.358669643,2
0.05457005,-0.088697831,-0.306273327,2
-1.689525591,0.183312231,-0.370912774,2
-1.993067177,-0.576962564,1.809252552,2
-3.128960107,-1.282685472,2.133048964,2
-1.419588601,-0.593353714,1.603350069,2
-1.13061413,-1.240982996,2.288798734,2
-1.061168107,-1.108778512,0.169196544,2
-1.21413794,-1.473725098,-0.641425976,2
-0.85561792,-1.133621148,-1.339331067,2
-0.659244596,-1.112366967,-0.145101927,2
-0.479805884,-0.813411655,-0.324212701,2
0.14569925,-0.647138378,1.016775659,2
0.372776,-0.536095919,2.564851257,2
0.60810695,-0.121679098,1.851206904,2
-0.903218195,-2.231370092,3.251100404,2
-1.501544709,-2.525786739,-0.930052644,2
-0.094459442,-0.248183435,-3.3127225,2
-0.430804284,-0.72950874,1.042252637,2
-2.427460789,-1.514883864,1.691655372,2
-0.969516288,-0.494762802,0.090644289,2
-0.176618389,-0.402195701,-0.790581809,2
0.214313857,-0.040259652,-0.289056443,2
-0.107837605,-0.201227676,0.966570466,2
-0.890844113,-0.639755313,1.777583745,2
-0.830914863,-0.229074117,0.903961424,2
-1.290466721,-1.826852674,2.393094159,2
-2.145940004,-1.999046839,-0.102232792,2
-1.15194022,-0.570025852,0.035860634,2
-1.29884479,-0.907154799,1.781964293,2
-1.903554082,-0.636872203,0.408136065,2
-1.583226758,-0.194431275,0.81778772,2
-0.95595376,0.423114234,0.877911089,2
-0.193694965,0.13356076,2.061138101,2
-0.466354145,-0.749678529,1.955249815,2
-0.278120396,-1.298053921,1.739671069,2
0.06837458,-0.549868569,1.407397939,2
0.118200315,-2.345125603,4.535386081,2
0.645072747,-1.365462246,-1.808148703,2
0.909520117,-1.103328361,-1.326910191,2
-0.059720316,-1.365572186,-2.05593949,2
-0.023226668,-0.740412858,-1.717813739,2
0.025252716,-0.24152369,-2.608291215,2
-0.419276222,0.666199297,-2.08067993,2
-0.319268528,1.153958372,1.032433916,2
0.503081706,0.951917206,3.424928877,2
-0.485058606,0.029706308,3.848836552,2
-1.172779584,0.684808941,0.802149816,2
-0.068730064,-1.520605418,3.158039014,2
-3.049813905,-1.250817738,-1.061140479,2
-0.853566076,-0.183775568,-0.885063236,2
-0.986916135,-1.434598751,-0.213924942,2
-1.679167363,-1.258278223,-2.59408524,2
-0.955353167,-0.643302004,-1.550527707,2
-0.714418941,-0.536017431,0.251265193,2
-0.289850473,-0.67537764,0.372464473,2
-0.176611124,-0.550724393,0.883409278,2
-0.982019883,-0.823594283,1.576032163,2
0.469782482,0.052032708,-0.633539657,2
1.166801219,-1.56409101,0.299587346,2
2.115611937,-3.583922338,-0.901751325,2
0.965494971,-0.193700729,-1.976056921,2
0.852396112,0.63268497,1.989372273,2
-0.774517556,1.384992878,-0.682959825,2
1.222188617,0.718274172,0.026732223,2
-0.735901358,0.408452193,0.822469906,2
0.817754268,0.333054117,0.252439706,2
-0.910598048,0.804200517,0.558250786,2
-0.696183759,1.444571973,-2.914830218,2
-0.835228146,1.493592556,1.457241607,2
-0.443260229,0.94602841,0.070612817,3
-0.487091377,1.094300713,0.687117625,3
-1.156396049,0.981333362,1.112990371,3
-0.946362434,1.142058428,0.648216203,3
-0.162746868,1.099835372,1.897849076,3
-0.232998118,0.044274966,1.305958266,3
-0.59440844,-0.95217785,-0.247863948,3
-0.841672503,-0.160272932,0.476998773,3
-1.432090488,0.81159381,2.51460246,3
1.177961601,-0.76151663,1.171044044,3
2.350367844,-1.281364729,0.73755193,3
1.58868467,-2.823653534,1.083438919,3
0.58352608,-2.890331694,-2.148118108,3
-1.973680345,0.018460145,-1.833211398,3
0.203726042,-0.101208112,-2.874314511,3
0.274239508,0.876553611,-1.954362439,3
0.727418538,0.746569854,0.602567524,3
0.196182538,0.767332125,1.343861052,3
0.251067604,0.488544113,0.979348188,3
0.60169895,0.76256128,-0.097436274,3
0.537158115,0.256486162,1.680946182,3
0.275340764,0.075381221,1.691530702,3
1.357057927,-0.426028116,0.814285164,3
1.068191901,-1.473735938,2.294092984,3
0.080479709,-1.921418843,1.457146762,3
0.539757954,-0.870451206,-1.633289915,3
2.205967851,-0.181778313,-1.831742467,3
1.98381889,-0.386342573,-0.494173302,3
0.489975034,-0.255341526,-1.403832258,3
0.796219611,0.101486162,-0.963467246,3
0.484788061,0.470364812,-1.149426014,3
-0.000678884,0.336358188,-0.159307737,3
-0.343806296,0.840351989,-0.074619465,3
-0.513570951,0.544160553,0.925533639,3
0.29148031,0.371767102,2.011666741,3
1.546246756,-0.170109382,2.034683652,3
0.880513896,-1.503022913,2.729071694,3
-0.621424095,-1.689180744,0.5029727,3
-0.453942919,-0.196286977,-2.599650913,3
0.905569669,-0.132778684,-1.442435326,3
0.012892525,-1.450737724,0.837763992,3
-1.237812823,-1.362107574,0.420373069,3
-0.830401356,-0.463917053,-1.162416142,3
-1.138070585,0.186428865,-0.900629976,3
0.08334014,-0.506251954,0.835613325,3
-0.896218693,-0.768794028,-0.336244723,3
-1.613345668,-0.734233511,-2.17402271,3
-0.866103212,-0.17248982,-2.802540961,3
-0.528319396,0.146176711,-1.704977926,3
-0.248218603,0.27626942,-0.362785324,3
-0.643457434,1.258313773,-1.334710419,3
0.453918994,1.258447121,0.137004557,3
0.669626988,0.420928956,3.731851014,3
-0.361002807,0.533136164,0.781818207,3
-0.73985393,0.889649146,1.081625691,3
0.971152584,1.269422738,3.058783557,3
2.210921238,0.91461071,1.955761449,3
1.427497576,0.275552112,-1.295986275,3
-0.0486011,-0.118563771,-2.810080399,3
0.510571166,-0.336123244,-2.650515146,3
0.395972637,-0.336664411,-2.240497103,3
0.300986846,-0.685790446,-1.498119091,3
-0.33860222,-0.688635481,0.614457419,3
0.553403903,0.161401094,-0.330826747,3
2.169463247,1.179873219,0.338185935,3
1.581165037,0.753827933,1.765553622,3
-0.000944384,-0.595014317,3.657909835,3
-0.996550331,-1.464964258,4.731935022,3
-1.208679794,-0.945981968,2.124503365,3
-0.15150532,-0.284555947,-1.204033656,3
0.375384358,0.085388284,-3.252475801,3
-0.216170071,0.080935212,-3.84596289,3
-0.790701463,-0.038666083,-3.160585526,3
-1.105344507,-0.159570743,-1.899218846,3
-0.801749067,-0.022403035,-0.727938122,3
-0.384919116,0.426561774,0.396604149,3
-0.352017232,1.025644156,0.584372807,3
0.551325683,1.132134076,1.536792801,3
0.392755101,0.847356869,2.234100697,3
-1.389238889,-0.038956349,4.354108176,3
-1.742872508,0.507780048,3.898981752,3
0.322985739,1.483905488,2.38046115,3
1.436191452,1.702092924,0.847289558,3
1.001940542,1.390319741,-1.532690765,3
0.058889386,0.351424861,-2.107210815,3
0.327459539,-0.202678672,-1.906345364,3
0.368599855,-0.321019418,-2.267681866,3
-0.17819195,-0.940636432,-1.924909828,3
0.046253694,-1.156214455,-2.37867424,3
0.476277187,-1.195917856,-1.687020095,3
-0.39022019,-0.676256584,-1.043087686,3
-0.612803546,0.160213815,-2.32247287,3
0.982231628,0.183353981,1.667585128,3
0.83780083,-1.212064415,7.570413102,3
-0.974633442,-0.679088672,4.853203247,3
-0.580063422,0.080716897,3.237637245,3
-0.950603444,0.725075291,1.102323062,3
-1.581631875,1.18973215,-2.064613277,3
-2.023957108,1.407863228,-3.17274497,3
-1.668573344,0.4583894,-1.552577343,3
-1.667151015,-0.795601648,0.371640999,3
-1.420541701,-1.173995644,-1.681113719,3
-0.913488243,-0.869887491,-3.412286639,3
-0.648512643,-0.489340136,-1.960191527,3
-0.009287,0.19788397,-0.359815528,3
-0.116391577,0.800594362,0.825861495,3
0.074780453,0.637528539,3.720236017,3
-0.45979263,0.547177318,3.490044418,3
-0.990205621,0.743528136,4.107378033,3
0.450928093,1.513805623,4.643451757,3
1.697876948,1.828617245,1.644357881,3
1.597351971,1.543089651,-1.630380841,3
0.390412339,0.837028783,-3.511798112,3
-0.036197081,-0.375852501,-3.717027279,3
-0.487147048,-1.606363762,-3.499731655,3
-0.645600493,-1.7490301,-3.022198728,3
-0.047392126,-1.708131448,-3.071078579,3
0.263832816,-1.619280182,-1.144617642,3
-0.105071573,-1.232574073,-1.59910013,3
0.681774527,-0.079553493,0.219443506,3
0.533676874,-0.017446871,3.811585679,3
-0.450407455,0.665053517,2.598323456,3
-0.457990157,-0.132773628,3.295402201,3
0.039463067,0.117636603,2.857745354,3
0.340111313,0.633424741,-0.873007609,3
-1.048151842,0.532808239,-2.604942873,3
-1.806563114,-0.043143424,-0.565105035,3
-1.181309481,-0.103394595,0.195053178,3
-1.331937262,-0.028721416,-2.078468375,3
-1.201168823,0.155029585,-3.759561381,3
-0.403422235,0.349337397,-2.438944912,3
-0.776569901,0.474789558,-0.704445302,3
-0.595334557,1.045224498,0.479876465,3
-0.005542054,0.548419098,4.622901774,3
-0.911516288,-0.228389027,6.484809509,3
-1.13962459,0.115154829,3.663961571,3
-0.502697625,0.993698191,3.904314287,3
0.716497799,1.370408959,2.579774687,3
1.751328967,1.338710938,-1.224970784,3
1.179710162,0.782641312,-2.431314362,3
-0.310530943,0.079065903,-1.550191779,3
0.438693953,0.05404599,-2.275862471,3
0.147208736,-0.150817847,-2.52522142,3
-0.402314683,-0.833188986,-1.439980295,3
0.118875499,-1.044158742,-2.152513804,3
0.368402989,-1.660522508,-0.81867794,3
0.796307362,-1.341436355,-1.579456201,3
1.058873566,-0.702637962,-2.659713729,3
1.081296748,0.208655442,-3.488905668,3
2.830250351,-0.028205494,-1.706552278,3
-0.541429324,-1.020526968,5.254030245,3
-1.206455519,-0.867441641,7.264748887,3
-0.654739892,-0.64048498,6.622636379,3
-0.929920676,-0.550430437,6.760924011,3
-1.132050147,0.049096864,2.54416888,3
-0.381679622,0.387251559,-0.749555183,3
0.231283439,0.427276319,-3.32976183,3
0.470770263,-0.002141985,-4.796151742,3
0.505534877,-0.407622049,-4.121693091,3
-0.062887178,-0.460224531,-3.845327457,3
-1.62576372,-1.219212311,-1.160086845,3
-2.8046162,-1.241256737,0.728668045,3
-1.295623308,0.58921468,-0.268036254,3
-2.304691838,-0.066429258,3.065759814,3
-2.257918086,0.811189003,3.178507035,3
-0.104511853,2.558852945,0.564688134,3
0.131443887,2.167457773,4.942865647,3
0.860627624,1.473725964,4.190067481,3
1.163296098,1.730409204,-1.724825475,3
1.059559338,1.219585523,-2.671789501,3
0.8275485,0.265107689,-2.180050383,3
0.559936345,-0.8488325,-3.361684574,3
-0.132898852,-1.662101066,-3.825024897,3
-0.538122548,-1.780909909,-3.541332639,3
-0.06132836,-1.041259863,-1.350239742,3
0.273535218,-0.308259165,-1.008962419,3
0.354453244,-0.164383613,2.656076873,3
0.070360712,-1.082647511,7.410516924,3
0.32305175,1.427552259,2.924339275,3
1.996672629,2.405558844,4.072309284,3
1.576908964,1.55216969,3.591052851,3
0.68870473,2.051615947,-0.822434906,3
0.878800793,2.347547693,-2.305091665,3
1.095570926,1.653421329,-1.735461168,3
1.248333191,0.753352143,-2.034355219,3
0.80076106,0.181388788,-2.608696987,3
0.339842267,-0.458554711,-3.18993848,3
-0.341090122,-1.190822326,-3.253369195,3
-1.219253189,-2.352797243,-2.074813355,3
-1.221380145,-2.253551057,-2.657483749,3
-0.369832872,-1.095559982,-3.883905629,3
-0.256278509,-0.329064139,-2.128693234,3
0.938453136,1.157517814,-1.483030337,3
2.939510431,2.129572586,4.13529588,3
5.296207759,1.573538093,6.299026333,3
2.534153896,-1.16986634,11.00931577,3
0.838662382,0.358227579,11.45998674,3
4.028671073,2.449881136,2.792568803,3
2.621374599,1.631074604,-2.435668858,3
-0.466561506,-0.542412635,-3.544258305,3
-1.024162441,-1.437304074,-3.172707531,3
-0.581294043,-1.507669067,-3.507205611,3
-0.96943331,-1.278771278,-3.639592902,3
-1.55922151,-1.11649051,-2.342938619,3
-1.341303866,-0.066882232,-1.918667314,3
-1.609521127,0.807707325,-1.909761454,3
-1.695747114,1.226756197,-0.834176355,3
-1.90286483,2.436002867,0.500921868,3
-2.057893455,3.850378573,-0.064231782,3
0.726749196,1.508494673,5.612621625,3
-0.942086406,-3.883941681,11.92122701,3
-0.867695668,-2.419747295,3.532484323,3
2.784935807,-0.660476466,-0.713060797,3
4.363317128,-0.536259322,-3.036988093,3
1.824448316,-1.275380418,-4.929580429,3
0.487748938,-1.213184586,-3.703369877,3
0.237949845,-1.08013393,-0.666057233,3
0.241880262,-0.761569022,-0.508497054,3
0.627595878,0.095190882,-1.255161928,3
0.719419172,0.642233936,-0.787697466,3
0.213295091,0.563259199,0.002379273,3
-0.712500022,0.133558193,0.03587483,3
-1.189210432,0.576009772,-0.77277519,3
-0.868624724,0.830165896,-0.373729649,3
-0.743913149,0.470395653,1.683806877,3
-0.966201435,-0.442063064,3.197288002,3
-0.304466229,0.035395118,1.197698645,3
0.719703204,-0.579708487,1.871995105,3
0.256005099,-2.764867072,3.008167658,3
-0.847515441,-3.168610281,1.443341909,3
-0.157208065,-1.485872252,-1.635632055,3
1.612763107,-0.225130958,-2.463599763,3
0.91356312,-1.036807767,-0.657507953,3
-0.860320494,-1.383991501,0.951715727,3
-1.630398793,-0.316575478,0.142792472,3
-1.618631914,0.281495293,-0.781869544,3
-1.589727394,0.104459143,-0.935330984,3
-1.024929483,-0.061706627,-0.170740991,3
-0.475269768,-0.146650372,-0.94980636,3
0.04823345,-0.505610697,-1.464589733,3
0.359446655,-0.884912792,-2.32836772,3
0.317907963,-1.146944609,-3.007321418,3
0.19671826,-1.687124032,-1.447600796,3
-0.559576722,-0.77016356,-3.431042346,3
-1.370576855,0.334882139,-2.156469181,3
-0.473169094,-0.369829979,2.975753734,3
0.990026515,-0.149886903,5.163691103,3
0.626303156,1.136423523,2.772972752,3
0.829991446,0.391912094,5.20544869,3
0.269569892,-0.693142929,5.342083126,3
-1.624022061,-0.813377243,2.197962953,3
-1.633322565,-0.187681043,-1.119546357,3
-1.744760247,-0.126548047,-2.431665417,3
-1.673189578,-0.445095088,-2.942559711,3
-1.486430151,-0.968637832,-2.52580294,3
-1.785653849,-1.45666162,-1.804970739,3
-1.659532992,-1.15363406,-2.467738074,3
-1.281449854,-0.854727885,-1.996781702,3
-1.133290232,-0.931868521,-0.324672736,3
-1.359585777,-0.575584956,-0.910704195,3
-1.20635906,0.366662954,-2.07326551,3
0.957662615,0.46786057,2.084143075,3
0.546689804,0.817486645,4.841138942,3
0.45172761,1.250837235,0.801330018,3
0.289140186,1.07041303,3.11948365,3
0.046311187,0.622540932,7.199540705,3
0.519198685,1.301980469,2.898223296,3
1.330830228,1.213749603,-0.266841214,3
0.666168408,0.354701158,-1.356375849,3
-0.373428795,-0.140061758,-2.850745645,3
-1.066046739,-0.219766799,-3.772044941,3
-0.415772541,-0.659582639,-3.696668005,3
0.004247546,-1.519750507,-3.26345791,3
-0.013533514,-1.953524138,-3.763514605,3
0.385291909,-1.648416804,-4.005054475,3
-0.290868737,-1.15902624,-0.850866453,3
-0.063786688,-0.450543438,0.550191531,3
0.944365468,0.360124462,3.676594369,3
0.897865083,-0.497082553,6.871709876,3
0.69174909,0.216717662,4.748685369,3
-0.45703723,-0.14286413,5.100502655,3
-1.00492853,1.095187779,1.532608398,3
-0.451319728,1.975883294,-0.209429197,3
-0.453496458,0.76355355,1.62119052,3
-1.47452459,-0.160768416,0.539055735,3
-1.470924534,0.180527459,-2.393833573,3
-1.370189179,0.339077801,-2.814455934,3
-1.572953218,-0.426363941,-2.411453141,3
-1.886488797,-0.867993911,-3.177552221,3
-1.53674017,-1.137512552,-2.585558455,3
-2.210274183,-0.999458,-2.565302159,3
-2.040202113,-0.558845128,-2.211159987,3
-1.757102379,-0.02049851,-0.96417579,3
0.17476697,0.906244205,0.598969883,3
0.332211964,0.678112304,2.847084196,3
-0.579646426,0.056895999,6.256714207,3
-0.167752104,0.748150639,4.135671772,3
1.505481749,1.239545195,3.643304019,3
0.638082829,0.157723493,4.5037582,3
0.075174187,0.170082744,0.980649064,3
0.289957356,0.740582381,-1.697326125,3
-0.091962255,0.533072957,-2.625589384,3
-0.68366554,0.014300787,-3.485139239,3
-0.812847625,-0.188632497,-3.665413446,3
-0.803053494,-0.867799255,-2.842538408,3
-0.326750991,-1.361000312,-2.513356585,3
-0.028139542,-1.442140372,-3.50917386,3
0.721732122,-1.432282141,-1.717781501,3
0.285077601,-1.338322479,-0.316344162,3
0.233886155,-0.049711952,-0.045037551,3
-0.906264775,-0.535061055,3.659492449,3
-1.901304563,-0.564018816,5.414825656,3
-0.4192923,0.178465991,3.907526726,3
-1.308092189,-0.812527592,7.153609963,3
-1.608523425,0.236017981,2.838780161,3
-0.390887377,1.810163013,-0.456272889,3
-0.681308271,1.612498526,-0.675314235,3
-1.561503179,0.688101536,-0.376352323,3
-1.860944156,0.225919671,-0.957153012,3
-1.364309114,0.157810698,-2.081891927,3
-0.490335499,0.104247618,-3.00638815,3
0.065944927,-0.140494717,-2.850636152,3
-0.41178176,-0.815303413,-1.928114113,3
-0.275697344,-1.225038528,-1.483233235,3
-0.207820155,-0.826473745,-2.527238632,3
-0.940932011,-0.608143797,-0.106416734,3
-1.124121096,-0.05552676,1.3996645,3
0.165953829,1.413900188,0.72961209,3
1.067678896,1.555077887,1.900930041,3
1.22894582,0.735737589,5.2436442,3
0.097527287,-0.179707113,5.550084635,3
0.046219215,0.235885207,4.010686779,3
0.996783487,0.663619133,1.995934128,3
1.045631782,0.297899259,-1.288593036,3
0.262344655,-0.189445207,-3.569747204,3
-0.332608198,-0.520969962,-4.134421716,3
-0.628832915,-0.96163699,-3.697790746,3
-2.392974875,-1.998951647,-2.439699534,3
-1.99085324,-1.988936426,-3.542976913,3
-0.540844951,-1.793560335,-2.635652662,3
-0.691197017,-1.643217264,-1.110194393,3
0.127989408,-0.792366763,-0.310601834,3
0.637623775,0.683888442,1.181078568,3
0.522370555,1.135632103,2.883715793,3
-0.120396258,1.181978367,4.058302699,3
-0.910401423,1.70499871,4.388018342,3
-0.169733726,0.953147539,6.810815688,3
0.097794859,0.255855133,3.812953277,3
-0.058429268,0.01827209,-0.9141859,3
-0.165318114,-0.522369915,-2.4979265,3
-0.453048202,-0.626391112,-4.237764267,3
-0.389677128,-0.76406443,-4.488466696,3
-1.314683127,-1.130008736,-3.862326498,3
-2.004292663,-1.196285153,-3.009924393,3
-1.501879902,-0.210282093,-2.344330406,3
-0.49902326,-0.109357201,0.5912509,3
-1.543106916,-0.445512476,1.182456072,3
-0.453679408,1.364362674,-0.662583,3
0.353997094,1.561444422,3.94506886,3
-0.009523062,0.892744985,4.984822367,3
-0.276727017,1.109379168,3.791157296,3
0.515466908,1.130213386,6.625291276,3
1.126753025,0.742442735,4.74502108,3
1.214468884,0.446498526,-1.69043323,3
0.524986771,-0.094192753,-5.027133419,3
-0.174441785,-0.876963431,-4.954827986,3
-0.317047074,-1.408426893,-4.94839894,3
-0.498805921,-2.44588481,-4.260829955,3
-0.152024919,-2.493758479,-3.686602755,3
1.04387406,-2.180528797,-3.567580168,3
1.2428908,-1.795776586,-1.585290682,3
-0.06154616,-0.757851348,-0.881210094,3
0.646040143,0.854605735,1.296582651,3
2.428588155,-0.876362655,4.781621429,3
-1.830800776,0.258094081,7.856600355,3
0.472290247,0.909353503,6.41634522,3
-0.776450221,0.604430594,6.07760311,3
-1.601799079,1.403565238,2.742049965,3
-0.282988812,1.804894418,0.298086856,3
-0.831966241,1.033650279,1.006073125,3
-1.530822298,0.203348012,-0.276047465,3
-0.80573076,0.526734607,-2.668515723,3
-0.239023857,0.513532749,-2.785238231,3
-0.47210158,-0.249223811,-0.953804354,3
-0.651448228,-1.262175218,-0.858047505,3
-0.049317427,-1.278315074,-2.290026822,3
0.273736165,-1.258086877,-2.545395756,3
-0.174210873,-1.396519664,-2.234940853,3
-0.452285213,-1.183511936,-2.142307364,3
